"NAME","Total","White","Black","Asian","Hispanic","Other","p_White","p_Black","p_Asian","p_Hispanic","p_Other","entropy5","entropy4","entropy_rice","gini_simpson","FIPS"
"Altoona, PA Metro Area",127089,121495,2051,689,1230,1624,0.955983602042663,0.016138296784143396,0.005421397603254412,0.009678256969525293,0.012778446600413882,0.1481976411818759,0.12429271395276624,0.1318630004935991,0.08554855909498205,"11020"
"Altus, OK Micro Area",26446,17403,1918,303,5538,1284,0.6580579293654996,0.07252514557967178,0.01145730923391061,0.2094078499584058,0.04855176586251229,0.6158349005159247,0.6041902752206255,0.6090141557269056,0.5153596733303868,"11060"
"Amarillo, TX Metro Area",249881,160881,14570,6319,63116,4995,0.6438304633005311,0.05830775449113778,0.025288037105662294,0.25258423009352454,0.01998951500914435,0.6014313722436578,0.6403496448597448,0.6418236648328521,0.517244681469528,"11100"
"Americus, GA Micro Area",37829,17025,18061,454,1878,411,0.45005154775436834,0.47743794443416426,0.012001374606783155,0.049644452668587594,0.010864680536096646,0.5987092363752864,0.6590035493310498,0.659638167238276,0.56677996762201,"11140"
"Ames, IA Metro Area",89542,77812,2125,5369,2695,1541,0.869000022335887,0.02373188001161466,0.05996068883875723,0.03009760782649483,0.01720980098724621,0.3447682749310403,0.34343714948382864,0.3498334702654943,0.23947843159842575,"11180"
"Amsterdam, NY Micro Area",50219,42732,712,356,5654,765,0.8509130010553775,0.014177900794520002,0.007088950397260001,0.11258686951153946,0.015233278241303093,0.33703456303776985,0.3395746514336123,0.3453061801768959,0.26278794259387184,"11220"
"Anchorage, AK Metro Area",380821,256490,16125,24283,25362,58561,0.6735185297029312,0.04234272794830117,0.06376486590813006,0.0665982180604536,0.15377565838018387,0.6486309566829899,0.5240133198478164,0.5453554329042318,0.5124316496533294,"11260"
"Anderson, IN Metro Area",131636,113577,10887,547,4189,2436,0.8628110851134948,0.08270533896502477,0.004155398219332098,0.031822601719894254,0.018505575982254094,0.3353869351757051,0.32897733471384694,0.33611408694780476,0.24734445665493476,"11300"
"Anderson, SC Metro Area",187126,147362,29810,1384,5447,3123,0.7875014695980248,0.1593044258948516,0.007396086059660336,0.02910872887786839,0.01668928956959482,0.4276699364909063,0.44268519330995704,0.4472348466808534,0.3532829826990379,"11340"
"Andrews, TX Micro Area",14786,7083,199,85,7195,224,0.479034221560936,0.013458677127012039,0.00574868118490464,0.4866089544163398,0.015149465710807521,0.5307280985396626,0.5681321596402266,0.5703700923867974,0.5332942504186469,"11380"
"Angola, IN Micro Area",34185,32513,155,162,982,373,0.9510896592072546,0.0045341524060260345,0.0047389205792014045,0.028726049436887523,0.010911218370630393,0.1545856820013588,0.13758202252997065,0.14390851842036576,0.09444120364014919,"11420"
"Ann Arbor, MI Metro Area",344791,248675,43152,27005,13860,12099,0.7212340229298329,0.12515407884776575,0.07832281005014632,0.04019826503592031,0.03509082313633476,0.5853059288333374,0.5905872589343112,0.5947263348138624,0.4551762117617817,"11460"
